Country,Code,Date,Confirmed,Days since confirmed
Algeria,DZA,2020-05-23,184.14286,58.0
Algeria,DZA,2020-05-24,184.57143,59.0
Algeria,DZA,2020-05-25,183.85714,60.0
Algeria,DZA,2020-05-26,186.0,61.0
Algeria,DZA,2020-05-27,188.57143,62.0
Algeria,DZA,2020-05-28,187.85714,63.0
Algeria,DZA,2020-05-29,181.28571,64.0
Algeria,DZA,2020-05-30,173.71429,65.0
Algeria,DZA,2020-05-31,164.85714,66.0
Algeria,DZA,2020-06-01,155.42857,67.0
Algeria,DZA,2020-06-02,144.28571,68.0
Algeria,DZA,2020-06-03,132.71429,69.0
Algeria,DZA,2020-06-04,109.85714,70.0
Algeria,DZA,2020-06-05,119.14286,71.0
Algeria,DZA,2020-06-06,114.42857,72.0
Algeria,DZA,2020-06-07,111.85714,73.0
Algeria,DZA,2020-06-08,108.57143,74.0
Algeria,DZA,2020-06-09,107.42857,75.0
Algeria,DZA,2020-06-10,108.0,76.0
Algeria,DZA,2020-06-11,122.57143,77.0
Algeria,DZA,2020-06-12,108.28571,78.0
Algeria,DZA,2020-06-13,109.0,79.0
Algeria,DZA,2020-06-14,108.57143,80.0
Andorra,AND,2020-03-03,,-26.0
Andorra,AND,2020-03-04,,-25.0
Andorra,AND,2020-03-05,,-24.0
Andorra,AND,2020-03-06,,-23.0
Andorra,AND,2020-03-07,,-22.0
Andorra,AND,2020-03-08,,-21.0
Andorra,AND,2020-03-09,,-20.0
Andorra,AND,2020-03-10,,-19.0
Andorra,AND,2020-03-11,,-18.0
Andorra,AND,2020-03-12,,-17.0
Andorra,AND,2020-03-13,,-16.0
Andorra,AND,2020-03-14,,-15.0
Andorra,AND,2020-03-15,,-14.0
Andorra,AND,2020-03-16,,-13.0
Andorra,AND,2020-03-17,4.33333,-12.0
Andorra,AND,2020-03-18,3.25,-11.0
Andorra,AND,2020-03-19,10.4,-10.0
Andorra,AND,2020-03-20,12.33333,-9.0
Andorra,AND,2020-03-21,12.16667,-8.0
Andorra,AND,2020-03-22,12.28571,-7.0
Andorra,AND,2020-03-23,15.42857,-6.0
Andorra,AND,2020-03-24,17.0,-5.0
Andorra,AND,2020-03-25,21.42857,-4.0
Andorra,AND,2020-03-26,19.28571,-3.0
Andorra,AND,2020-03-27,21.28571,-2.0
Andorra,AND,2020-03-28,27.42857,-1.0
Andorra,AND,2020-03-29,31.42857,0.0
Andorra,AND,2020-03-30,31.57143,1.0
Andorra,AND,2020-03-31,33.85714,2.0
Andorra,AND,2020-04-01,30.28571,3.0
Andorra,AND,2020-04-02,28.85714,4.0
Andorra,AND,2020-04-03,29.14286,5.0
Andorra,AND,2020-04-04,24.57143,6.0
Andorra,AND,2020-04-05,22.57143,7.0
Andorra,AND,2020-04-06,23.85714,8.0
Andorra,AND,2020-04-07,22.28571,9.0
Andorra,AND,2020-04-08,24.14286,10.0
Andorra,AND,2020-04-09,24.85714,11.0
Andorra,AND,2020-04-10,22.14286,12.0
Andorra,AND,2020-04-11,23.14286,13.0
Andorra,AND,2020-04-12,22.28571,14.0
Andorra,AND,2020-04-13,19.57143,15.0
Andorra,AND,2020-04-14,17.14286,16.0
Andorra,AND,2020-04-15,16.28571,17.0
Andorra,AND,2020-04-16,15.57143,18.0
Andorra,AND,2020-04-17,14.14286,19.0
Andorra,AND,2020-04-18,13.57143,20.0
Andorra,AND,2020-04-19,11.71429,21.0
Andorra,AND,2020-04-20,10.71429,22.0
Andorra,AND,2020-04-21,10.14286,23.0
Andorra,AND,2020-04-22,8.28571,24.0
Andorra,AND,2020-04-23,7.14286,25.0
Andorra,AND,2020-04-24,6.0,26.0
Andorra,AND,2020-04-25,5.0,27.0
Andorra,AND,2020-04-26,4.14286,28.0
Andorra,AND,2020-04-27,3.85714,29.0
Andorra,AND,2020-04-28,3.71429,30.0
Andorra,AND,2020-04-29,3.71429,31.0
Andorra,AND,2020-04-30,2.85714,32.0
Andorra,AND,2020-05-01,3.0,33.0
Andorra,AND,2020-05-02,2.14286,34.0
Andorra,AND,2020-05-03,2.0,35.0
Andorra,AND,2020-05-04,1.14286,36.0
Andorra,AND,2020-05-05,1.0,37.0
Andorra,AND,2020-05-06,1.14286,38.0
Andorra,AND,2020-05-07,1.14286,39.0
Andorra,AND,2020-05-08,1.0,40.0
Andorra,AND,2020-05-09,0.85714,41.0
Andorra,AND,2020-05-10,1.0,42.0
Andorra,AND,2020-05-11,1.0,43.0
Andorra,AND,2020-05-12,0.85714,44.0
Andorra,AND,2020-05-13,1.0,45.0
Andorra,AND,2020-05-14,1.28571,46.0
Andorra,AND,2020-05-15,1.28571,47.0
Andorra,AND,2020-05-16,1.28571,48.0
Andorra,AND,2020-05-17,1.0,49.0
Andorra,AND,2020-05-18,0.85714,50.0
Andorra,AND,2020-05-19,0.71429,51.0
Andorra,AND,2020-05-20,0.42857,52.0
Andorra,AND,2020-05-21,0.28571,53.0
Andorra,AND,2020-05-22,0.14286,54.0
Andorra,AND,2020-05-23,0.14286,55.0
Andorra,AND,2020-05-24,0.14286,56.0
Andorra,AND,2020-05-25,0.28571,57.0
Andorra,AND,2020-05-26,0.28571,58.0
Andorra,AND,2020-05-27,0.28571,59.0
Andorra,AND,2020-05-28,0.14286,60.0
Andorra,AND,2020-05-29,0.14286,61.0
Andorra,AND,2020-05-30,0.28571,62.0
Andorra,AND,2020-05-31,0.28571,63.0
Andorra,AND,2020-06-01,0.14286,64.0
Andorra,AND,2020-06-02,0.28571,65.0
Andorra,AND,2020-06-03,11.57143,66.0
Andorra,AND,2020-06-04,12.57143,67.0
Andorra,AND,2020-06-05,12.71429,68.0
Andorra,AND,2020-06-06,12.57143,69.0
Andorra,AND,2020-06-07,12.57143,70.0
Andorra,AND,2020-06-08,12.57143,71.0
Andorra,AND,2020-06-09,12.42857,72.0
Andorra,AND,2020-06-10,1.14286,73.0
Andorra,AND,2020-06-11,0.14286,74.0
Andorra,AND,2020-06-12,0.0,75.0
Andorra,AND,2020-06-13,0.14286,76.0
Andorra,AND,2020-06-14,0.14286,77.0
Angola,AGO,2020-03-24,0.66667,
Angola,AGO,2020-03-25,0.5,
Angola,AGO,2020-03-26,0.4,
Angola,AGO,2020-03-27,0.5,
Angola,AGO,2020-03-28,0.57143,
Angola,AGO,2020-03-29,0.28571,
Angola,AGO,2020-03-30,0.71429,
Angola,AGO,2020-03-31,0.71429,
Angola,AGO,2020-04-01,0.71429,
Angola,AGO,2020-04-02,0.85714,
Angola,AGO,2020-04-03,0.71429,
Angola,AGO,2020-04-04,0.57143,
Angola,AGO,2020-04-05,0.85714,
Angola,AGO,2020-04-06,1.0,
Angola,AGO,2020-04-07,1.28571,
Angola,AGO,2020-04-08,1.42857,
Angola,AGO,2020-04-09,1.57143,
Angola,AGO,2020-04-10,1.57143,
Angola,AGO,2020-04-11,1.57143,
Angola,AGO,2020-04-12,1.28571,
Angola,AGO,2020-04-13,0.71429,
Angola,AGO,2020-04-14,0.42857,
Angola,AGO,2020-04-15,0.28571,
Angola,AGO,2020-04-16,0.0,
Angola,AGO,2020-04-17,0.0,
Angola,AGO,2020-04-18,0.0,
Angola,AGO,2020-04-19,0.71429,
Angola,AGO,2020-04-20,0.71429,
Angola,AGO,2020-04-21,0.71429,
Angola,AGO,2020-04-22,0.71429,
Angola,AGO,2020-04-23,0.71429,
Angola,AGO,2020-04-24,0.85714,
Angola,AGO,2020-04-25,0.85714,
Angola,AGO,2020-04-26,0.14286,
Angola,AGO,2020-04-27,0.28571,
Angola,AGO,2020-04-28,0.42857,
Angola,AGO,2020-04-29,0.42857,
Angola,AGO,2020-04-30,0.42857,
Angola,AGO,2020-05-01,0.28571,
Angola,AGO,2020-05-02,0.57143,
Angola,AGO,2020-05-03,1.42857,
Angola,AGO,2020-05-04,1.28571,
Angola,AGO,2020-05-05,1.14286,
Angola,AGO,2020-05-06,1.28571,
Angola,AGO,2020-05-07,1.28571,
Angola,AGO,2020-05-08,1.28571,
Angola,AGO,2020-05-09,2.0,
Angola,AGO,2020-05-10,1.14286,
Angola,AGO,2020-05-11,1.42857,
Angola,AGO,2020-05-12,1.42857,
Angola,AGO,2020-05-13,1.28571,
Angola,AGO,2020-05-14,1.28571,
Angola,AGO,2020-05-15,1.71429,
Angola,AGO,2020-05-16,0.71429,
Angola,AGO,2020-05-17,0.71429,
Angola,AGO,2020-05-18,0.42857,
Angola,AGO,2020-05-19,0.42857,
Angola,AGO,2020-05-20,0.71429,
Angola,AGO,2020-05-21,1.0,
Angola,AGO,2020-05-22,1.42857,
Angola,AGO,2020-05-23,1.71429,
Angola,AGO,2020-05-24,1.71429,
Angola,AGO,2020-05-25,3.0,
Angola,AGO,2020-05-26,3.0,
Angola,AGO,2020-05-27,3.0,
Angola,AGO,2020-05-28,2.71429,
Angola,AGO,2020-05-29,2.14286,
Angola,AGO,2020-05-30,2.42857,
Angola,AGO,2020-05-31,3.42857,
Angola,AGO,2020-06-01,2.42857,
Angola,AGO,2020-06-02,2.42857,
Angola,AGO,2020-06-03,2.14286,
Angola,AGO,2020-06-04,2.14286,
Angola,AGO,2020-06-05,1.85714,
Angola,AGO,2020-06-06,1.28571,
Angola,AGO,2020-06-07,0.28571,
Angola,AGO,2020-06-08,0.71429,
Angola,AGO,2020-06-09,0.85714,
Angola,AGO,2020-06-10,1.42857,
Angola,AGO,2020-06-11,3.85714,
Angola,AGO,2020-06-12,4.57143,
Angola,AGO,2020-06-13,6.28571,
Angola,AGO,2020-06-14,7.42857,
Anguilla,AIA,2020-03-29,0.66667,
Anguilla,AIA,2020-03-30,0.5,
Anguilla,AIA,2020-03-31,0.4,
Anguilla,AIA,2020-04-01,0.33333,
Anguilla,AIA,2020-04-02,0.28571,
Anguilla,AIA,2020-04-03,0.14286,
Anguilla,AIA,2020-04-04,0.14286,
Anguilla,AIA,2020-04-05,0.14286,
Anguilla,AIA,2020-04-06,0.14286,
Anguilla,AIA,2020-04-07,0.14286,
Anguilla,AIA,2020-04-08,0.14286,
Anguilla,AIA,2020-04-09,0.14286,
Anguilla,AIA,2020-04-10,0.0,
Anguilla,AIA,2020-04-11,0.0,
Anguilla,AIA,2020-04-12,0.0,
Anguilla,AIA,2020-04-13,0.0,
Anguilla,AIA,2020-04-14,0.0,
Anguilla,AIA,2020-04-15,0.0,
Anguilla,AIA,2020-04-16,0.0,
Anguilla,AIA,2020-04-17,0.0,
Anguilla,AIA,2020-04-18,0.0,
Anguilla,AIA,2020-04-19,0.0,
Anguilla,AIA,2020-04-20,0.0,
Anguilla,AIA,2020-04-21,0.0,
Anguilla,AIA,2020-04-22,0.0,
Anguilla,AIA,2020-04-23,0.0,
Anguilla,AIA,2020-04-24,0.0,
Anguilla,AIA,2020-04-25,0.0,
Anguilla,AIA,2020-04-26,0.0,
Anguilla,AIA,2020-04-27,0.0,
Anguilla,AIA,2020-04-28,0.0,
Anguilla,AIA,2020-04-29,0.0,
Anguilla,AIA,2020-04-30,0.0,
Anguilla,AIA,2020-05-01,0.0,
Anguilla,AIA,2020-05-02,0.0,
Anguilla,AIA,2020-05-03,0.0,
Anguilla,AIA,2020-05-04,0.0,
Anguilla,AIA,2020-05-05,0.0,
Anguilla,AIA,2020-05-06,0.0,
Anguilla,AIA,2020-05-07,0.0,
Anguilla,AIA,2020-05-08,0.0,
Anguilla,AIA,2020-05-09,0.0,
Anguilla,AIA,2020-05-10,0.0,
Anguilla,AIA,2020-05-11,0.0,
Anguilla,AIA,2020-05-12,0.0,
Anguilla,AIA,2020-05-13,0.0,
Anguilla,AIA,2020-05-14,0.0,
Anguilla,AIA,2020-05-15,0.0,
Anguilla,AIA,2020-05-16,0.0,
Anguilla,AIA,2020-05-17,0.0,
Anguilla,AIA,2020-05-18,0.0,
Anguilla,AIA,2020-05-19,0.0,
Anguilla,AIA,2020-05-20,0.0,
Anguilla,AIA,2020-05-21,0.0,
Anguilla,AIA,2020-05-22,0.0,
Anguilla,AIA,2020-05-23,0.0,
Anguilla,AIA,2020-05-24,0.0,
Anguilla,AIA,2020-05-25,0.0,
Anguilla,AIA,2020-05-26,0.0,
Anguilla,AIA,2020-05-27,0.0,
Anguilla,AIA,2020-05-28,0.0,
Anguilla,AIA,2020-05-29,0.0,
Anguilla,AIA,2020-05-30,0.0,
Anguilla,AIA,2020-05-31,0.0,
Anguilla,AIA,2020-06-01,0.0,
Anguilla,AIA,2020-06-02,0.0,
Anguilla,AIA,2020-06-03,0.0,
Anguilla,AIA,2020-06-04,0.0,
Anguilla,AIA,2020-06-05,0.0,
Anguilla,AIA,2020-06-06,0.0,
Anguilla,AIA,2020-06-07,0.0,
Anguilla,AIA,2020-06-08,0.0,
Anguilla,AIA,2020-06-09,0.0,
Anguilla,AIA,2020-06-10,0.0,
Anguilla,AIA,2020-06-11,0.0,
Anguilla,AIA,2020-06-12,0.0,
Anguilla,AIA,2020-06-13,0.0,
Anguilla,AIA,2020-06-14,0.0,
Antigua and Barbuda,ATG,2020-03-23,0.0,
Antigua and Barbuda,ATG,2020-03-24,0.0,
Antigua and Barbuda,ATG,2020-03-25,0.4,
Antigua and Barbuda,ATG,2020-03-26,0.33333,
Antigua and Barbuda,ATG,2020-03-27,0.85714,
Antigua and Barbuda,ATG,2020-03-28,0.85714,
Antigua and Barbuda,ATG,2020-03-29,0.85714,
Antigua and Barbuda,ATG,2020-03-30,0.85714,
Antigua and Barbuda,ATG,2020-03-31,0.85714,
Antigua and Barbuda,ATG,2020-04-01,0.57143,
Antigua and Barbuda,ATG,2020-04-02,0.57143,
Antigua and Barbuda,ATG,2020-04-03,0.28571,
Antigua and Barbuda,ATG,2020-04-04,1.14286,
Antigua and Barbuda,ATG,2020-04-05,1.14286,
Antigua and Barbuda,ATG,2020-04-06,1.14286,
Antigua and Barbuda,ATG,2020-04-07,1.14286,
Antigua and Barbuda,ATG,2020-04-08,1.14286,
Antigua and Barbuda,ATG,2020-04-09,1.14286,
Antigua and Barbuda,ATG,2020-04-10,1.42857,
Antigua and Barbuda,ATG,2020-04-11,0.85714,
Antigua and Barbuda,ATG,2020-04-12,0.85714,
Antigua and Barbuda,ATG,2020-04-13,0.85714,
Antigua and Barbuda,ATG,2020-04-14,1.14286,
Antigua and Barbuda,ATG,2020-04-15,1.14286,
Antigua and Barbuda,ATG,2020-04-16,1.14286,
Antigua and Barbuda,ATG,2020-04-17,0.57143,
Antigua and Barbuda,ATG,2020-04-18,0.28571,
Antigua and Barbuda,ATG,2020-04-19,0.28571,
Antigua and Barbuda,ATG,2020-04-20,0.28571,
Antigua and Barbuda,ATG,2020-04-21,0.0,
Antigua and Barbuda,ATG,2020-04-22,0.14286,
Antigua and Barbuda,ATG,2020-04-23,0.14286,
Antigua and Barbuda,ATG,2020-04-24,0.14286,
Antigua and Barbuda,ATG,2020-04-25,0.14286,
Antigua and Barbuda,ATG,2020-04-26,0.14286,
Antigua and Barbuda,ATG,2020-04-27,0.14286,
Antigua and Barbuda,ATG,2020-04-28,0.14286,
Antigua and Barbuda,ATG,2020-04-29,0.0,
Antigua and Barbuda,ATG,2020-04-30,0.0,
Antigua and Barbuda,ATG,2020-05-01,0.0,
Antigua and Barbuda,ATG,2020-05-02,0.14286,
Antigua and Barbuda,ATG,2020-05-03,0.14286,
Antigua and Barbuda,ATG,2020-05-04,0.14286,
Antigua and Barbuda,ATG,2020-05-05,0.14286,
Antigua and Barbuda,ATG,2020-05-06,0.14286,
Antigua and Barbuda,ATG,2020-05-07,0.14286,
Antigua and Barbuda,ATG,2020-05-08,0.14286,
Antigua and Barbuda,ATG,2020-05-09,0.0,
Antigua and Barbuda,ATG,2020-05-10,0.0,
Antigua and Barbuda,ATG,2020-05-11,0.0,
Antigua and Barbuda,ATG,2020-05-12,0.0,
Antigua and Barbuda,ATG,2020-05-13,0.0,
Antigua and Barbuda,ATG,2020-05-14,0.0,
Antigua and Barbuda,ATG,2020-05-15,0.0,
Antigua and Barbuda,ATG,2020-05-16,0.0,
Antigua and Barbuda,ATG,2020-05-17,0.0,
Antigua and Barbuda,ATG,2020-05-18,0.0,
Antigua and Barbuda,ATG,2020-05-19,0.0,
Antigua and Barbuda,ATG,2020-05-20,0.0,
Antigua and Barbuda,ATG,2020-05-21,0.0,
Antigua and Barbuda,ATG,2020-05-22,0.0,
Antigua and Barbuda,ATG,2020-05-23,0.0,
Antigua and Barbuda,ATG,2020-05-24,0.0,
Antigua and Barbuda,ATG,2020-05-25,0.0,
Antigua and Barbuda,ATG,2020-05-26,0.0,
Antigua and Barbuda,ATG,2020-05-27,0.0,
Antigua and Barbuda,ATG,2020-05-28,0.0,
Antigua and Barbuda,ATG,2020-05-29,0.0,
Antigua and Barbuda,ATG,2020-05-30,0.0,
Antigua and Barbuda,ATG,2020-05-31,0.0,
Antigua and Barbuda,ATG,2020-06-01,0.0,
Antigua and Barbuda,ATG,2020-06-02,0.0,
Antigua and Barbuda,ATG,2020-06-03,0.0,
Antigua and Barbuda,ATG,2020-06-04,0.14286,
Antigua and Barbuda,ATG,2020-06-05,0.14286,
Antigua and Barbuda,ATG,2020-06-06,0.14286,
Antigua and Barbuda,ATG,2020-06-07,0.14286,
Antigua and Barbuda,ATG,2020-06-08,0.14286,
Antigua and Barbuda,ATG,2020-06-09,0.14286,
Antigua and Barbuda,ATG,2020-06-10,0.14286,
Antigua and Barbuda,ATG,2020-06-11,0.0,
Antigua and Barbuda,ATG,2020-06-12,0.0,
Antigua and Barbuda,ATG,2020-06-13,0.0,
Antigua and Barbuda,ATG,2020-06-14,0.0,
Argentina,ARG,2020-03-04,,-19.0
Argentina,ARG,2020-03-05,,-18.0
Argentina,ARG,2020-03-06,,-17.0
Argentina,ARG,2020-03-07,2.66667,-16.0
Argentina,ARG,2020-03-08,2.25,-15.0
Argentina,ARG,2020-03-09,2.4,-14.0
Argentina,ARG,2020-03-10,2.4,-13.0
Argentina,ARG,2020-03-11,3.6,-12.0
Argentina,ARG,2020-03-12,3.6,-11.0
Argentina,ARG,2020-03-13,5.8,-10.0
Argentina,ARG,2020-03-14,5.2,-9.0
Argentina,ARG,2020-03-15,7.2,-8.0
Argentina,ARG,2020-03-16,8.8,-7.0
Argentina,ARG,2020-03-17,8.83333,-6.0
Argentina,ARG,2020-03-18,10.0,-5.0
Argentina,ARG,2020-03-19,11.14286,-4.0
Argentina,ARG,2020-03-20,13.85714,-3.0
Argentina,ARG,2020-03-21,17.71429,-2.0
Argentina,ARG,2020-03-22,25.71429,-1.0
Argentina,ARG,2020-03-23,30.0,0.0
Argentina,ARG,2020-03-24,33.71429,1.0
Argentina,ARG,2020-03-25,44.0,2.0
Argentina,ARG,2020-03-26,57.85714,3.0
Argentina,ARG,2020-03-27,65.85714,4.0
Argentina,ARG,2020-03-28,76.0,5.0
Argentina,ARG,2020-03-29,74.28571,6.0
Argentina,ARG,2020-03-30,79.14286,7.0
Argentina,ARG,2020-03-31,95.0,8.0
Argentina,ARG,2020-04-01,82.71429,9.0
Argentina,ARG,2020-04-02,90.14286,10.0
Argentina,ARG,2020-04-03,77.71429,11.0
Argentina,ARG,2020-04-04,82.14286,12.0
Argentina,ARG,2020-04-05,100.85714,13.0
Argentina,ARG,2020-04-06,104.85714,14.0
Argentina,ARG,2020-04-07,94.57143,15.0
Argentina,ARG,2020-04-08,107.0,16.0
Argentina,ARG,2020-04-09,94.57143,17.0
Argentina,ARG,2020-04-10,108.71429,18.0
Argentina,ARG,2020-04-11,101.42857,19.0
Argentina,ARG,2020-04-12,98.0,20.0
Argentina,ARG,2020-04-13,92.71429,21.0
Argentina,ARG,2020-04-14,92.0,22.0
Argentina,ARG,2020-04-15,102.42857,23.0
Argentina,ARG,2020-04-16,91.0,24.0
Argentina,ARG,2020-04-17,95.14286,25.0
Argentina,ARG,2020-04-18,97.57143,26.0
Argentina,ARG,2020-04-19,98.71429,27.0
Argentina,ARG,2020-04-20,103.85714,28.0
Argentina,ARG,2020-04-21,106.85714,29.0
Argentina,ARG,2020-04-22,100.0,30.0
Argentina,ARG,2020-04-23,120.57143,31.0
Argentina,ARG,2020-04-24,123.28571,32.0
Argentina,ARG,2020-04-25,109.28571,33.0
Argentina,ARG,2020-04-26,134.14286,34.0
Argentina,ARG,2020-04-27,119.57143,35.0
Argentina,ARG,2020-04-28,138.57143,36.0
Argentina,ARG,2020-04-29,140.28571,37.0
Argentina,ARG,2020-04-30,142.28571,38.0
Argentina,ARG,2020-05-01,141.71429,39.0
Argentina,ARG,2020-05-02,156.57143,40.0
Argentina,ARG,2020-05-03,128.71429,41.0
Argentina,ARG,2020-05-04,143.28571,42.0
Argentina,ARG,2020-05-05,126.28571,43.0
Argentina,ARG,2020-05-06,127.57143,44.0
Argentina,ARG,2020-05-07,131.85714,45.0
Argentina,ARG,2020-05-08,134.71429,46.0
Argentina,ARG,2020-05-09,154.14286,47.0
Argentina,ARG,2020-05-10,156.42857,48.0
Argentina,ARG,2020-05-11,143.71429,49.0
Argentina,ARG,2020-05-12,163.85714,50.0
Argentina,ARG,2020-05-13,220.42857,51.0
Argentina,ARG,2020-05-14,238.71429,52.0
Argentina,ARG,2020-05-15,251.85714,53.0
Argentina,ARG,2020-05-16,266.85714,54.0
Argentina,ARG,2020-05-17,289.85714,55.0
Argentina,ARG,2020-05-18,288.0,56.0
Argentina,ARG,2020-05-19,333.85714,57.0
Argentina,ARG,2020-05-20,320.85714,58.0
Argentina,ARG,2020-05-21,343.42857,59.0
Argentina,ARG,2020-05-22,399.57143,60.0
Argentina,ARG,2020-05-23,452.85714,61.0
Argentina,ARG,2020-05-24,506.85714,62.0
Argentina,ARG,2020-05-25,610.14286,63.0
Argentina,ARG,2020-05-26,608.14286,64.0
Argentina,ARG,2020-05-27,631.28571,65.0
Argentina,ARG,2020-05-28,664.28571,66.0
Argentina,ARG,2020-05-29,681.57143,67.0
Argentina,ARG,2020-05-30,681.42857,68.0
Argentina,ARG,2020-05-31,694.42857,69.0
Argentina,ARG,2020-06-01,682.14286,70.0
Argentina,ARG,2020-06-02,683.85714,71.0
Argentina,ARG,2020-06-03,727.28571,72.0
Argentina,ARG,2020-06-04,762.14286,73.0
Argentina,ARG,2020-06-05,652.28571,74.0
Argentina,ARG,2020-06-06,802.57143,75.0
Argentina,ARG,2020-06-07,829.42857,76.0
Argentina,ARG,2020-06-08,849.0,77.0
Argentina,ARG,2020-06-09,886.42857,78.0
Argentina,ARG,2020-06-10,920.28571,79.0
Argentina,ARG,2020-06-11,961.71429,80.0
Argentina,ARG,2020-06-12,1157.85714,81.0
Argentina,ARG,2020-06-13,1103.85714,82.0
Argentina,ARG,2020-06-14,1182.14286,83.0
Armenia,ARM,2020-01-02,0.0,-86.0
Armenia,ARM,2020-01-03,0.0,-85.0
Armenia,ARM,2020-01-04,0.0,-84.0
Armenia,ARM,2020-01-05,0.0,-83.0
Armenia,ARM,2020-01-06,0.0,-82.0
Armenia,ARM,2020-01-07,0.0,-81.0
Armenia,ARM,2020-01-08,0.0,-80.0
Armenia,ARM,2020-01-09,0.0,-79.0
Armenia,ARM,2020-01-10,0.0,-78.0
Armenia,ARM,2020-01-11,0.0,-77.0
Armenia,ARM,2020-01-12,0.0,-76.0
Armenia,ARM,2020-01-13,0.0,-75.0
Armenia,ARM,2020-01-14,0.0,-74.0
Armenia,ARM,2020-01-15,0.0,-73.0
Armenia,ARM,2020-01-16,0.0,-72.0
Armenia,ARM,2020-01-17,0.0,-71.0
Armenia,ARM,2020-01-18,0.0,-70.0
Armenia,ARM,2020-01-19,0.0,-69.0
Armenia,ARM,2020-01-20,0.0,-68.0
Armenia,ARM,2020-01-21,0.0,-67.0
Armenia,ARM,2020-01-22,0.0,-66.0
Armenia,ARM,2020-01-23,0.0,-65.0
Armenia,ARM,2020-01-24,0.0,-64.0
Armenia,ARM,2020-01-25,0.0,-63.0
Armenia,ARM,2020-01-26,0.0,-62.0
Armenia,ARM,2020-01-27,0.0,-61.0
Armenia,ARM,2020-01-28,0.0,-60.0
Armenia,ARM,2020-01-29,0.0,-59.0
Armenia,ARM,2020-01-30,0.0,-58.0
Armenia,ARM,2020-01-31,0.0,-57.0
Armenia,ARM,2020-02-01,0.0,-56.0
Armenia,ARM,2020-02-02,0.0,-55.0
Armenia,ARM,2020-02-03,0.0,-54.0
Armenia,ARM,2020-02-04,0.0,-53.0
Armenia,ARM,2020-02-05,0.0,-52.0
Armenia,ARM,2020-02-06,0.0,-51.0
Armenia,ARM,2020-02-07,0.0,-50.0
Armenia,ARM,2020-02-08,0.0,-49.0
Armenia,ARM,2020-02-09,0.0,-48.0
Armenia,ARM,2020-02-10,0.0,-47.0
Armenia,ARM,2020-02-11,0.0,-46.0
Armenia,ARM,2020-02-12,0.0,-45.0
Armenia,ARM,2020-02-13,0.0,-44.0
Armenia,ARM,2020-02-14,0.0,-43.0
Armenia,ARM,2020-02-15,0.0,-42.0
Armenia,ARM,2020-02-16,0.0,-41.0
Armenia,ARM,2020-02-17,0.0,-40.0
Armenia,ARM,2020-02-18,0.0,-39.0
Armenia,ARM,2020-02-19,0.0,-38.0
Armenia,ARM,2020-02-20,0.0,-37.0
Armenia,ARM,2020-02-21,0.0,-36.0
Armenia,ARM,2020-02-22,0.0,-35.0
Armenia,ARM,2020-02-23,0.0,-34.0
Armenia,ARM,2020-02-24,0.0,-33.0
Armenia,ARM,2020-02-25,0.0,-32.0
Armenia,ARM,2020-02-26,0.0,-31.0
Armenia,ARM,2020-02-27,0.0,-30.0
Armenia,ARM,2020-02-28,0.0,-29.0
Armenia,ARM,2020-02-29,0.0,-28.0
Armenia,ARM,2020-03-01,0.14286,-27.0
Armenia,ARM,2020-03-02,0.14286,-26.0
Armenia,ARM,2020-03-03,0.16667,-25.0
Armenia,ARM,2020-03-04,0.2,-24.0
Armenia,ARM,2020-03-05,0.25,-23.0
Armenia,ARM,2020-03-06,0.33333,-22.0
Armenia,ARM,2020-03-07,,-21.0
Armenia,ARM,2020-03-08,,-20.0
Armenia,ARM,2020-03-09,,-19.0
Armenia,ARM,2020-03-10,,-18.0
Armenia,ARM,2020-03-11,,-17.0
Armenia,ARM,2020-03-12,,-16.0
Armenia,ARM,2020-03-13,,-15.0
Armenia,ARM,2020-03-14,4.0,-14.0
Armenia,ARM,2020-03-15,4.75,-13.0
Armenia,ARM,2020-03-16,5.8,-12.0
Armenia,ARM,2020-03-17,8.5,-11.0
Armenia,ARM,2020-03-18,11.0,-10.0
Armenia,ARM,2020-03-19,15.85714,-9.0
Armenia,ARM,2020-03-20,16.57143,-8.0
Armenia,ARM,2020-03-21,17.57143,-7.0
Armenia,ARM,2020-03-22,20.0,-6.0
Armenia,ARM,2020-03-23,22.85714,-5.0
Armenia,ARM,2020-03-24,20.28571,-4.0
Armenia,ARM,2020-03-25,26.71429,-3.0
Armenia,ARM,2020-03-26,25.0,-2.0
Armenia,ARM,2020-03-27,29.57143,-1.0
Armenia,ARM,2020-03-28,33.71429,0.0
Armenia,ARM,2020-03-29,37.71429,1.0
Armenia,ARM,2020-03-30,33.42857,2.0
Armenia,ARM,2020-03-31,41.14286,3.0
Armenia,ARM,2020-04-01,38.14286,4.0
Armenia,ARM,2020-04-02,40.14286,5.0
Armenia,ARM,2020-04-03,47.71429,6.0
Armenia,ARM,2020-04-04,52.0,7.0
Armenia,ARM,2020-04-05,49.42857,8.0
Armenia,ARM,2020-04-06,56.85714,9.0
Armenia,ARM,2020-04-07,50.14286,10.0
Armenia,ARM,2020-04-08,45.85714,11.0
Armenia,ARM,2020-04-09,44.28571,12.0
Armenia,ARM,2020-04-10,36.85714,13.0
Armenia,ARM,2020-04-11,28.71429,14.0
Armenia,ARM,2020-04-12,28.14286,15.0
Armenia,ARM,2020-04-13,27.28571,16.0
Armenia,ARM,2020-04-14,29.42857,17.0
Armenia,ARM,2020-04-15,36.85714,18.0
